conta_sinqia,conta_matera
31610201014003,304301100100002
31620100010000,304301100100002
31620100020005,304301100100002
31620100030000,304301100100002
31620200010001,304301100100002
31620200020007,304301100100002
31620200030002,304301100100002
31630100010007,304301100100002
31630100020002,304301100100002
31630200010009,304301100100002
31630200020004,304301100100002
31710100010009,304301100100002
31710100020004,304301100100002
31710100030000,304301100100002
31710100040005,304301100100002
31710100050000,304301100100002
31710101003006,304301100100002
31710101004002,304301100100002
31710101005009,304301100100002
31710101006005,304301100100002
31710101007001,304301100100002
31710101008008,304301100100002
31710101014008,304301100100002
31710200010000,304301100100002
31710200020006,304301100100002
31710200030001,304301100100002
31710200040007,304301100100002
31710200050002,304301100100002
31710201003008,304301100100002
31710201004004,304301100100002
31710201005000,304301100100002
31710201006007,304301100100002
31710201007003,304301100100002
31710201008000,304301100100002
31710201014000,304301100100002
31720100010006,304301100100002
31720100020001,304301100100002
31720100030007,304301100100002
31720200010008,304301100100002
31720200020003,304301100100002
31720200030009,304301100100002
31730100010003,304301100100002
31730100020009,304301100100002
31730200010005,304301100100002
31730200020000,304301100100002
31810100010005,304301100100002
31810100020000,304301100100002
31810100030006,304301100100002
31810100040001,304301100100002
31810100050007,304301100100002
31810101003002,304301100100002
31810101004009,304301100100002
31810101005005,304301100100002
31810101006001,304301100100002
31810101007008,304301100100002
31810101008004,304301100100002
31810101014004,304301100100002
31810200010007,304301100100002
31810200020002,304301100100002
31810200030008,304301100100002
31810200040003,304301100100002
31810200050009,304301100100002
31810201003004,304301100100002
31810201004000,304301100100002
31810201005007,304301100100002
31810201006003,304301100100002
31810201007000,304301100100002
31810201008006,304301100100002
31810201014006,304301100100002
31820100010002,304301100100002
31820100020008,304301100100002
31820100030003,304301100100002
31820200010004,304301100100002
31820200020000,304301100100002
31820200030005,304301100100002
31830100010000,304301100100002
31830100020005,304301100100002
31830200010001,304301100100002
31830200020007,304301100100002
31910100010001,304301100100002
31910100020007,304301100100002
31910100030002,304301100100002
31910100040008,304301100100002
31910100050003,304301100100002
31910101003009,304301100100002
31910101004005,304301100100002
31910101005001,304301100100002
31910101006008,304301100100002
31910101007004,304301100100002
31910101008000,304301100100002
31910101014000,304301100100002
31910200010003,304301100100002
31910200020009,304301100100002
31910200030004,304301100100002
31910200040000,304301100100002
31910200050005,304301100100002
31910201003000,304301100100002
31910201004007,304301100100002
31910201005003,304301100100002
31910201006000,304301100100002
31910201007006,304301100100002
31910201008002,304301100100002
31910201014002,304301100100002
31920100010009,304301100100002
31920100020004,304301100100002
31920100030000,304301100100002
31920200010000,304301100100002
31920200020006,304301100100002
31920200030001,304301100100002
31930100010006,304301100100002
31930100020001,304301100100002
31930200010008,304301100100002
31930200020003,
41310200010000,413102000001001
41310200020005,413102000001001
41310200030000,413102000001001
41310250010003,499920000101010
41310250020009,499920000101010
41310250030004,499920000101010
41510200010002,499920000101010
41510200020008,499920000101010
41510200030003,499920000101010
41510220010008,499920000101010
41510220020003,499920000101010
41510220030009,499920000101010
41510230010000,499920000101010
41510230020006,499920000101010
41510230030001,499920000101010
41510300010004,499920000101010
41510300020000,499920000101010
41510300030005,499920000101010
41510320010000,499920000101010
41510320020005,499920000101010
41510320030000,499920000101010
41510330010002,499920000101010
41510330020008,499920000101010
41510330030003,499920000101010
42110030010007,499920000101010
42110050010002,499920000101010
42110050020008,499920000101010
42110070010008,499920000101010
42110070020003,499920000101010
42110070030009,499920000101010
42220030010000,499920000101010
42220050010006,499920000101010
42220050020001,499920000101010
42220070010001,499920000101010
42220070020007,499920000101010
42220070030002,499920000101010
43250000010000,499920000101010
43250000020005,499920000101010
43250000030000,499920000101010
45240000010003,499920000101010
46330000010008,499920000101010
46330000020003,499920000101010
46430000010004,464500000102001
46430000020000,464500000101001
46430000030005,464500000101003
46430000040000,464500000102002
46430000050006,464500000101002
46430000060001,464500000102003
46450000010009,499920000101010
46450000020004,499920000101010
46450000030000,499920000101010
46450000040005,499920000101010
46450000050000,499920000101010
46450000060006,499920000101010
46450000070001,499920000101010
46450000080007,499920000101010
46610100010004,499920000101010
46610100020000,499920000101010
46610200010006,499920000101010
46610200020001,499920000101010
46610400010000,499920000101010
46610400020005,499920000101010
47110100010008,471100000101001
47110100020003,471100000101001
47110100030009,499920000101010
47110100040004,499920000101010
47110100050000,499920000101010
47110100060005,499920000101010
47130400010008,499920000101010
47130400020003,499920000101010
47130400030009,499920000101010
47130400040004,499920000101010
47130400050000,499920000101010
47130400060005,499920000101010
47140400010005,499920000101010
47140400020000,499920000101010
47140400030006,499920000101010
47140400040001,499920000101010
47140400050007,499920000101010
47140400060002,499920000101010
47140400070008,499920000101010
47140400080003,499920000101010
47185130010008,499920000101010
47185130020003,499920000101010
49110100010009,491101000101002
49110100020004,491101000101001
49110400010004,499920000101010
49110400020000,499920000101010
49110400030005,499920000101010
49110400040000,499920000101010
49110400050006,499920000101010
49315000010000,493150000001001
49410000010006,499920000101010
49410000020001,499920000101010
49415000010007,494150000001001
49415000020002,499920000101010
49415000030008,494150000001002
49415000040003,499920000101010
49420100010005,494201000001001
49420100020000,494201000001002
49420100030006,494201000001003
49420100040001,494201000001004
49420200010007,494202000001001
49420200020002,494202000001002
49420200030008,494202000001003
49420200040003,494202000001004
49420200050009,494202000001005
49420900010000,494209000001001
49420900020005,494209000001002
49420900030000,494209000001003
49420900040006,499920000101010
49420900050001,494209000001004
49420900060007,499920000101010
49420900070002,499920000101010
49420900080008,499920000101010
49420900090003,494209000001005
49420900100009,494209000001005
49420900110004,494209000001005
49420900120000,499920000101010
49420900130005,499920000101010
49420900140000,499920000101010
49420900150006,499920000101010
49420900160001,499920000101010
49430100010002,499920000101010
49430990010001,499920000101010
49430990020007,499920000101010
49430990030002,499920000101010
49430990040008,499920000101010
49430990050003,499920000101010
49430990060009,499920000101010
49430990070004,494309900001001
49430990080000,494309900001001
49430990090005,494309900001002
49430990100000,494309900001002
49430990110006,499920000101010
49430990120001,499920000101010
49430990130007,499920000101010
49430990140002,499920000101010
49430990150008,499920000101010
49430990160003,499920000101010
49430990170009,499920000101010
49430990180004,499920000101010
49430990190000,499920000101010
49430990200005,499920000101010
49430990210000,499920000101010
49430990220006,499920000101010
49430990230001,499920000101010
49430990240007,499920000101010
49430990250002,494309900001002
49430990260008,499920000101010
49430990270003,499920000101010
49430990280009,499920000101010
49430990290004,499920000101010
49430990300000,499920000101010
49430990310005,499920000101010
49430990320000,499920000101010
49430990330006,499920000101010
49430990340001,499920000101010
49430990350007,499920000101010
49430990360002,499920000101010
49430990370008,499920000101010
49430990380003,499920000101010
49908000010006,499920000101010
49908000020001,499920000101010
49908000030007,499920000101010
49908000040002,499920000101010
49908000050008,499920000101010
49908000060003,499920000101010
49920000010005,499920000101010
49930100010004,499920000101010
49930100020000,499920000101010
49930100030005,499920000101010
49930100040000,499920000101010
49930100050006,499301000101001
49930100060001,499301000101002
49930100070007,499301000101003
49930100080002,499301000101004
49930100090008,499301000101005
49930100100003,499301000101006
49930100110009,499301000101007
49930100120004,499301000101008
49930100130000,499301000101009
49930100140005,499301000101010
49930100150000,499301000101011
49930100160006,499301000101012
49930100170001,499920000101010
49930100180007,499920000101010
49930100190002,499301000101013
49930500010001,499305000101011
49930500020007,499305000101001
49930500030002,499305000101003
49930500040008,499305000101011
49930500050003,499305000101011
49930500060009,499305000101011
49930500070004,499305000101011
49930500080000,499305000101011
49930500090005,499305000101011
49930500100000,499305000101011
49930500110006,499305000101011
49930500120001,499305000101011
49930500130007,499305000101011
49930500140002,499305000101011
49930500150008,499305000101011
49930500160003,499305000101011
49930500170009,499305000101002
49930500180004,499305000101011
49930500190000,499305000101011
49930500200005,499305000101011
49930500210000,499305000101011
49930500220006,499305000101011
49930500230001,499305000101011
49930500240007,499305000101011
49930500250002,499305000101011
49930500260008,499305000101011
49930500270003,499305000101011
49930500280009,499305000101011
49930500290004,499305000101011
49990000010006,499920000101010
49990000020001,499920000101010
49992000010002,499920000101001
49992000020008,499920000101001
49992000030003,499920000101002
49992000040009,499920000101003
49992000050004,499920000101003
49992000060000,499920000101003
49992000070005,499920000102001
49992000080000,499920000101010
49992000090006,499920000101010
49992000100001,499920000101010
49992000110007,499920000101010
49992000120002,499920000101005
49992000130008,499920000101010
49992000140003,499920000101010
49992000150009,499920000101010
49992000160004,499920000101006
49992000170000,499990000101001
49992000180005,499920000101004
51110000010008,499920000101010
51110000020003,499920000101010
51110000030009,499920000101010
51110000040004,499920000101010
51110000050000,499920000101010
51110000060005,499920000101010
51110000070000,499920000101010
51110000080006,499920000101010
51110000090001,499920000101010
51110000100007,499920000101010
51110000110002,499920000101010
51110000120008,499920000101010
51110000130003,499920000101010
51110000140009,499920000101010
51110000150004,499920000101010
51110000160000,499920000101010
51110000170005,499920000101010
51110000180000,499920000101010
51110000190006,499920000101010
51110000200001,499920000101010
51110000210007,499920000101010
61110130010002,611101300100001
61110290010000,499920000101010
61120130010000,611201300001001
61120130020005,499920000101010
61120290010008,499920000101010
61120290020003,499920000101010
61150000010001,499920000101010
61150000020007,611500000001001
61510000010008,615101000100001
61520000010005,615200000100001
61530000010002,499920000101010
61580100010000,499920000101010
61580200010002,499920000101010
61610100010006,499920000101010
61610100020001,499920000101010
61610100030007,616181000001001
61610100040002,499920000101010
61610100050008,499920000101010
61610100060003,499920000101010
61610100070009,499920000101010
61610100080004,499920000101010
61610100090000,499920000101010
61610100100005,499920000101010
61610100110000,499920000101010
61610100120006,499920000101010
61610100130001,499920000101010
61610100140007,499920000101010
61610100150002,499920000101010
61610100160008,499920000101010
61610100170003,499920000101010
61610100180009,499920000101010
61610100190004,499920000101010
61610100200000,499920000101010
61610100210005,499920000101010
61610100220000,499920000101010
61610100230006,499920000101010
61610100240001,499920000101010
61610100250007,499920000101010
61610100260002,499920000101010
61610100270008,499920000101010
61610100280003,499920000101010
61610100290009,499920000101010
61610100300004,499920000101010
61610100310000,499920000101010
61610100320005,499920000101010
61610100330000,499920000101010
61610100340006,499920000101010
61610100350001,499920000101010
61610100360007,499920000101010
61610100370002,499920000101010
61610100380008,499920000101010
61610100390003,499920000101010
61610100400009,499920000101010
61610100410004,499920000101010
61610100420000,499920000101010
61610100430005,499920000101010
61610100440000,499920000101010
61810000010007,618100000100001
71105000010000,711150000101001
71105000020006,499920000101010
71105001002001,499920000101010
71105001003008,499920000101010
71105001004004,499920000101010
71105001005000,499920000101010
71105001006007,499920000101010
71105001007003,499920000101010
71105001008000,499920000101010
71105001011000,711150000101002
71105001012007,499920000101010
71105001013003,499920000101010
71105001014000,499920000101010
71105001015006,499920000101010
71105001016002,499920000101010
71105001502004,499920000101010
71105001503000,499920000101010
71105001504007,499920000101010
71105001505003,499920000101010
71105001506000,499920000101010
71105001507006,499920000101010
71105990010010,711150000101001
71105990010028,499920000101010
71105990010036,499920000101010
71105990010044,499920000101010
71105990010052,499920000101010
71105990010060,499920000101010
71105990010079,499920000101010
71105990010087,499920000101010
71105990010117,711150000101002
71105990010125,499920000101010
71105990010133,499920000101010
71105990010150,499920000101010
71105990010168,499920000101010
71105990015011,499920000101010
71105990015020,499920000101010
71105990015038,499920000101010
71105990015046,499920000101010
71105990015054,499920000101010
71105990015062,499920000101010
71105990015070,499920000101010
71115000010008,711150000102001
71115000020003,711150000101001
71115000030009,711150000105001
71115000040004,499920000101010
71115000050000,499920000101010
71115000060005,499920000101010
71115000070000,711150000102002
71115000080006,711150000101002
71115000090001,711150000105002
71115000100007,499920000101010
71115001006004,499920000101010
71115001007000,499920000101010
71115001008007,
71115001009003,
71115001013000,
71115001014007,
71115001015003,
71115001016000,
71115001017006,
71115001018002,
71115001019009,
71115001504004,499920000101010
71210000010003,499920000101010
71210000020009,499920000101010
71210000030004,499920000101010
71210000040000,499920000101010
71210000050005,499920000101010
71210000060000,499920000101010
71210000070006,499920000101010
71210000080001,499920000101010
71210000090007,499920000101010
71210000100002,499920000101010
71210000110008,499920000101010
71210000120003,499920000101010
71210000130009,499920000101010
71210000140004,499920000101010
71220000010000,499920000101010
71220000020006,499920000101010
71220000030001,499920000101010
71220000040007,499920000101010
71220000050002,499920000101010
71220000060008,499920000101010
71260100010001,499920000101010
71260100020007,499920000101010
71260100030002,499920000101010
71410100010008,714101000101001
71410100020003,714101000101001
71410100030009,714101000101001
71410100040004,714101000101001
71410100050000,499920000101010
71410200010000,499920000101010
71410200020005,499920000101010
71410200030000,499920000101010
71410200040006,499920000101010
71420000010003,714200000101001
71420000020009,714200000101001
71420000030004,499920000101010
71420000040000,499920000101010
71510000010002,499920000101010
71510000020008,499920000101010
71510000030003,715100000010001
71510000040009,499920000101010
71510000050004,499920000101010
71510000060000,499920000101010
71510000070005,499920000101010
71510000080000,499920000101010
71510000090006,499920000101010
71510000100001,499920000101010
71510000110007,499920000101010
71510000120002,499920000101010
71510000130008,499920000101010
71510000140003,499920000101010
71510000150009,499920000101010
71510000160004,499920000101010
71510000170000,499920000101010
71510000180005,499920000101010
71510000190000,499920000101010
71510000200006,499920000101010
71510000210001,499920000101010
71510000220007,499920000101010
71510000230002,499920000101010
71510000240008,499920000101010
71510000250003,499920000101010
71510000260009,499920000101010
71575000010007,499920000101010
71575000020002,499920000101010
71575000030008,499920000101010
71575000040003,499920000101010
71575000050009,499920000101010
71575000060004,499920000101010
71575000070000,499920000101010
71575000080005,499920000101010
71575000090000,499920000101010
71575000100006,499920000101010
71575000110001,499920000101010
71575000120007,499920000101010
71575000130002,499920000101010
71575000140008,499920000101010
71575000150003,499920000101010
71575000160009,499920000101010
71575000170004,499920000101010
71575000180000,499920000101010
71580110010008,499920000101010
71580110020003,499920000101010
71580110030009,715801100101001
71580110040004,499920000101010
71580110050000,499920000101010
71580110060005,499920000101010
71580210010000,499920000101010
71580210020005,499920000101010
71580210030000,499920000101010
71580210040006,499920000101010
71580210050001,499920000101010
71580210060007,499920000101010
71580210070002,499920000101010
71580210080008,499920000101010
71580210090003,499920000101010
71580210100009,499920000101010
71580900010000,499920000101010
71580900020005,499920000101010
71590100010002,499920000101010
71590100020008,499920000101010
71590100030003,499920000101010
71590100040009,499920000101010
71590200010004,499920000101010
71590200020000,499920000101010
71590200030005,499920000101010
71590200040000,499920000101010
71590200050006,499920000101010
71590200060001,499920000101010
71590200070007,499920000101010
71590200080002,499920000101010
71590200090008,499920000101010
71590200100003,499920000101010
71590200110009,499920000101010
71590200120004,499920000101010
71590200130000,499920000101010
71590200140005,499920000101010
71795010010007,499920000101010
71795010020002,717017000100001
71796030010000,499920000101010
71796990010003,499920000101010
71798010010001,717029000001001
71798040010000,717029000001001
71798990010000,499920000101010
71798990020005,499920000101010
71820000010009,499920000101010
71910300010003,719103000101001
71920000010005,499920000101010
71920000020000,499920000101010
71920000030006,719201600100001
71920000040001,499920000101010
71920000050007,499920000101010
71920000060002,719201600100001
71920000070008,499920000101010
71920000080003,499920000101010
71920000090009,499920000101010
71920000100004,499920000101010
71920000110000,499920000101010
71920000120005,499920000101010
71920000130000,499920000101010
71920000140006,499920000101010
71920000150001,499920000101010
71920000160007,499920000101010
71920001003002,499920000101010
71920001004009,499920000101010
71920001005005,499920000101010
71920001006001,499920000101010
71920001007008,499920000101010
71920001102000,499920000101010
71920001103007,499920000101010
71920001104003,499920000101010
71920001105000,499920000101010
71920001106006,499920000101010
71920001107002,499920000101010
71920002004002,499920000101010
71920002104007,499920000101010
71930000010002,719300000100003
71930000020008,719300000100001
71990300010001,499920000101010
71990300020007,719921600100001
71990300030002,499920000101010
71990300040008,719921600100001
71990301002002,499920000101010
71990301003009,499920000101010
71990301004005,499920000101010
71990301005001,499920000101010
71990301006008,499920000101010
71990301007004,499920000101010
71990301008000,499920000101010
71990302004009,499920000101010
71990400010003,499920000101010
71990400020009,499920000101010
71990400030004,499920000101010
71990600010007,719921600100001
71990600020002,499920000101010
71999000010000,499920000101010
71999000020005,499920000101010
71999000030000,499920000101010
71999000040006,499920000101010
71999000050001,499920000101010
71999000060007,499920000101010
71999000070002,499920000101010
71999000080008,499920000101010
71999000090003,499920000101010
71999000100009,499920000101010
71999000110004,499920000101010
71999000120000,499920000101010
71999000130005,499920000101010
71999000140000,499920000101010
71999000150006,739990000100001
71999000160001,499920000101010
71999000170007,499920000101010
71999000180002,499920000101010
73150000010007,499920000101010
73150000020002,499920000101010
73150000030008,499920000101010
73150000040003,499920000101010
73150000050009,499920000101010
73150002004004,499920000101010
73990100010009,739908000100001
73999000010000,711150000103001
73999000020006,499920000101010
81120000010009,811200000100001
81120000020004,811200000100001
81120000030000,499920000101010
81120000040005,499920000101010
81130000010006,811300000101002
81130000020001,811300000101002
81130000030007,811300000101001
81130000040002,811300000101001
81130000050008,499920000101010
81130000060003,499920000101010
81130000070009,499920000101010
81130000080004,499920000101010
81130000090000,499920000101010
81130000100005,499920000101010
81130000110000,499920000101010
81130000120006,499920000101010
81150100010002,499920000101010
81150100020008,499920000101010
81150100030003,499920000101010
81150100040009,499920000101010
81150200010004,499920000101010
81150200020000,499920000101010
81150200030005,499920000101010
81150200040000,499920000101010
81182000010009,811820000101001
81182000020004,811820000101001
81185100010005,811851000101001
81185200010007,499920000101010
81185200020002,499920000101010
81240000010000,499920000101010
81240000020005,499920000101010
81240000030000,499920000101010
81255000010008,812650000102001
81255000020003,812650000101001
81265000010005,812650000102001
81265000020000,812650000101001
81265000030006,499920000101010
81265000040001,499920000101010
81290000010006,499920000101010
81290000020001,499920000101010
81290000030007,499920000101010
81290000040002,499920000101010
81290000050008,499920000101010
81290000060003,499920000101010
81290000070009,499920000101010
81290000080004,499920000101010
81290000090000,499920000101010
81310100010006,499920000101010
81310100020001,499920000101010
81310100030007,499920000101010
81310990010005,499920000101010
81310990020000,499920000101010
81310990030006,499920000101010
81310990040001,499920000101010
81310990050007,499920000101010
81310990060002,499920000101010
81310990070008,499920000101010
81310990080003,499920000101010
81310990090009,499920000101010
81310990100004,499920000101010
81360000010000,499920000101010
81360000020006,499920000101010
81360000030001,499920000101010
81520000010004,499920000101010
81520000020000,499920000101010
81520000030005,499920000101010
81520000040000,499920000101010
81520000050006,499920000101010
81520000060001,499920000101010
81520000070007,499920000101010
81520000080002,499920000101010
81520000090008,499920000101010
81520000100003,499920000101010
81520000110009,499920000101010
81520000120004,499920000101010
81520000130000,499920000101010
81520000140005,499920000101010
81520000150000,499920000101010
81520000160006,499920000101010
81520000170001,499920000101010
81520000180007,499920000101010
81550110010000,499920000101010
81550110020006,499920000101010
81550110030001,499920000101010
81550110040007,499920000101010
81550110050002,815501100100001
81550110060008,499920000101010
81550210010002,499920000101010
81550210020008,499920000101010
81550210030003,499920000101010
81550210040009,499920000101010
81550210050004,499920000101010
81550210060000,499920000101010
81550210070005,499920000101010
81550210080000,499920000101010
81550210090006,499920000101010
81550210100001,499920000101010
81550900010002,499920000101010
81550900020008,499920000101010
81580100010000,499920000101010
81580100020005,499920000101010
81580100030000,499920000101010
81580100040006,499920000101010
81580200010001,499920000101010
81580200020007,499920000101010
81580200030002,499920000101010
81580200040008,499920000101010
81580200050003,499920000101010
81580200060009,499920000101010
81580200070004,499920000101010
81580200080000,499920000101010
81580200090005,499920000101010
81580200100000,499920000101010
81580200110006,499920000101010
81580200120001,499920000101010
81580200130007,499920000101010
81580200140002,499920000101010
81620000010000,499920000101010
81703000010007,499920000101010
81703000020002,499920000101010
81706000010001,499920000101010
81706000020007,499920000101010
81706000030002,499920000101010
81709000010006,499920000101010
81712000010006,817120000100001
81712000020001,817120000100001
81712000030007,499920000101010
81712000040002,499920000101010
81715000010000,499920000101010
81718300010000,499920000101010
81718300020006,499920000101010
81718300030001,817183000100001
81721000010005,499920000101010
81721000020000,499920000101010
81721000030006,499920000101010
81724000010000,817240000100001
81724000020005,499920000101010
81727000010004,817270000100001
81727000020000,817270000100002
81727000030005,817270000100003
81727000040000,817270000100004
81727000050006,817270000100005
81727000060001,817270000100006
81730100010006,817301000100001
81730100020001,499920000101010
81730100030007,499920000101010
81730500010003,817305000100001
81730500020009,499920000101010
81730500030004,499920000101010
81730500040000,499920000101010
81730500050005,499920000101010
81730500060000,499920000101010
81730500070006,499920000101010
81730600010005,817306000100001
81733000010009,817330000100001
81733000020004,817330000100005
81733000030000,499920000101010
81733000040005,817330000100002
81733000050000,817330000100003
81733000060006,817330000100001
81733000070001,817330000100006
81733000080007,499920000101010
81733000090002,817330000100007
81733000100008,499920000101010
81733000110003,499920000101010
81733000120009,499920000101010
81733000130004,499920000101010
81733000140000,499920000101010
81733000150005,817330000100004
81733000160000,499920000101010
81733000170006,499920000101010
81733000180001,499920000101010
81733000190007,499920000101010
81733000200002,499920000101010
81733000210008,499920000101010
81733000220003,499920000101010
81733000230009,499920000101010
81736000010003,817360000100001
81736000020009,817630000100007
81736000030004,499920000101010
81737000010001,817370000100001
81739000010008,817390000100001
81739000020003,817390000100001
81739000030009,499920000101010
81739000040004,499920000101010
81739000050000,818102500100001
81739000060005,499920000101010
81739000070000,499920000101010
81742000010008,499920000101010
81742000020003,817420000100001
81742000030009,817420000100003
81742000040004,817420000100004
81742000050000,499920000101010
81742000060005,817420000100004
81742000070000,817420000100005
81742000080006,499920000101010
81742000090001,499920000101010
81745000010002,817420000100004
81745000020008,499920000101010
81745000030003,817420000100004
81745000040009,499920000101010
81745000050004,499920000101010
81748000010007,499920000101010
81748000020002,499920000101010
81751000010007,499920000101010
81751000020002,817510000100001
81751000030008,499920000101010
81751000040003,499920000101010
81751000050009,499920000101010
81751000060004,499920000101010
81751000070000,499920000101010
81754000010001,817540000100001
81754000020007,817540000100002
81754000030002,817540000100003
81757000010006,817570000100001
81757000020001,817570000100001
81757000030007,499920000101010
81757000040002,499920000101010
81757000050008,817570000100002
81757000060003,499920000101010
81757000070009,817570000100003
81757000080004,817570000100004
81757000090000,817570000100005
81757000100005,817570000100006
81760000010006,499920000101010
81763000010000,817630000100001
81763000020006,817630000100002
81763000030001,817630000100001
81763000040007,817630000100003
81763000050002,499920000101010
81763000060008,817630000100004
81763000070003,499920000101010
81763000080009,499920000101010
81763000090004,817630000100005
81763000100000,817630000100006
81766000010005,499920000101010
81766000020000,499920000101010
81766000030006,499920000101010
81766000040001,499920000101010
81766000050007,817660000100001
81766000060002,499920000101010
81769000010000,499920000101010
81769000020005,499920000101010
81769000030000,499920000101010
81769000040006,499920000101010
81769000050001,817690000100001
81769000060007,817690000100002
81769000070002,817690000100003
81769000080008,817690000100004
81772000010000,817720000100001
81772000020005,817720000100001
81772000030000,817720000100001
81772000040006,499920000101010
81772000050001,499920000101010
81772000060007,499920000101010
81772000070002,817720000100001
81772000080008,817720000100001
81772000090003,817720000100001
81772000100009,817720000100001
81772000110004,817720000100001
81772000120000,499920000101010
81772000130005,499920000101010
81772000140000,499920000101010
81772000150006,499920000101010
81772000160001,499920000101010
81772000170007,499920000101010
81772000180002,499920000101010
81775000010004,817750000100001
81775000020000,817750000100001
81775000030005,817750000100001
81775000040000,817750000100001
81775000050006,817750000100001
81775000060001,817750000100001
81775000070007,817750000100001
81775000080002,817750000100001
81775000090008,817750000100001
81775000100003,817750000100001
81775000110009,817750000100001
81775000120004,817750000100001
81775000130000,499920000101010
81775000140005,817750000100001
81775000150000,499920000101010
81775000160006,499920000101010
81775000170001,499920000101010
81775000180007,499920000101010
81775003007004,817750000100001
81777000010000,499920000101010
81799000010001,499920000101010
81799000020007,499920000101010
81799000030002,817990000100001
81799000040008,499920000101010
81799000050003,499920000101010
81799000060009,817990000100002
81799000070004,817990000100003
81799000080000,817990000100004
81799000090005,817060000100001
81799000100000,499920000101010
81799000110006,499920000101010
81799000120001,499920000101010
81799000130007,817990000100004
81799000140002,499920000101010
81799000150008,499920000101010
81799000160003,817990000100020
81799000170009,499920000101010
81799000180004,499920000101010
81799000190000,817990000100020
81799001019002,817030000100001
81799001020000,817030000100001
81810100010008,499920000101010
81810100020003,499920000101010
81810100030009,499920000101010
81810210010002,499920000101010
81810220010005,499920000101010
81810230010008,499920000101010
81810250010003,818203000100001
81810260010006,499920000101010
81810270010009,499920000101010
81820000010003,499920000101010
81820000020009,499920000101010
81820000030004,499920000101010
81820000040000,499920000101010
81820200010007,499920000101010
81820300010009,499920000101010
81820400010000,499920000101010
81820500010002,499920000101010
81820900010000,499920000101010
81825100010006,499920000101010
81825100020001,499920000101010
81825200010008,499920000101010
81830050010004,499920000101010
81830050020000,499920000101010
81830050030005,499920000101010
81830050040000,499920000101010
81830300010006,499920000101010
81830300020001,499920000101010
81830300030007,819921600100001
81830300040002,819921600100001
81830300050008,499920000101010
81830300060003,819151000001001
81830300070009,499920000101010
81830300080004,499920000101010
81830300090000,499920000101010
81830301003003,499920000101010
81830301004000,499920000101010
81830301005006,499920000101010
81830301006002,499920000101010
81830301007009,499920000101010
81830301008005,499920000101010
81830301102001,499920000101010
81830301103008,499920000101010
81830301104004,499920000101010
81830301105000,499920000101010
81830301106007,499920000101010
81830301107003,499920000101010
81830301108000,499920000101010
81830302004003,499920000101010
81830302104008,499920000101010
81830400010008,499920000101010
81830400020003,499920000101010
81830400030009,499920000101010
81830400040004,499920000101010
81830400050000,499920000101010
81830400060005,499920000101010
81830600010001,499920000101010
81830600020007,499920000101010
81830600030002,819921800100001
81830600040008,499920000101010
81925000010000,819250000100001
81925000020006,499920000101010
81925000030001,499920000101010
81925000040007,499920000101010
81925000050002,499920000101010
81925000060008,499920000101010
81925000070003,499920000101010
81930000010007,819300000100001
81930000020002,499920000101010
81930000030008,499920000101010
81930000040003,499920000101010
81930000050009,499920000101010
81930000060004,499920000101010
81930000070000,499920000101010
81933000010001,819330000100001
81933000020007,499920000101010
81933000030002,499920000101010
81933000040008,499920000101010
81933000050003,499920000101010
81933000060009,499920000101010
81933000070004,499920000101010
81952100010000,499920000101010
81952100020005,499920000101010
81952100030000,499920000101010
81952100040006,499920000101010
81952100050001,499920000101010
81952100060007,499920000101010
81952100070002,499920000101010
81952100080008,499920000101010
81952102004007,499920000101010
81952102104001,499920000101010
81952200010001,499920000101010
81952200020007,499920000101010
81952200030002,499920000101010
81952200040008,499920000101010
81952200050003,499920000101010
81952200060009,499920000101010
81952300010003,499920000101010
81952300020009,499920000101010
81952300030004,499920000101010
81952300040000,499920000101010
81990100010002,499920000101010
81990100020008,499920000101010
81990200010004,499920000101010
81990300010006,499920000101010
81990900010007,499920000101010
81999000010004,499920000101010
81999000020000,499920000101010
81999000030005,499920000101010
81999000040000,499920000101010
81999000050006,499920000101010
81999000060001,499920000101010
81999000070007,499920000101010
81999000080002,499920000101010
81999000090008,499920000101010
81999000100003,499920000101010
81999000110009,499920000101010
81999000120004,499920000101010
81999000130000,499920000101010
81999000140005,499920000101010
81999000150000,499920000101010
81999000160006,499920000101010
81999000170001,499920000101010
81999000180007,499920000101010
81999000190002,499920000101010
81999000200008,499920000101010
81999000210003,499920000101010
81999000220009,499920000101010
81999000230004,499920000101010
81999000240000,499920000101010
81999000250005,499920000101010
81999000260000,499920000101010
81999000270006,499920000101010
81999000280001,499920000101010
81999000290007,499920000101010
81999000300002,499920000101010
81999000310008,499920000101010
81999000320003,499920000101010
81999000330009,819990000100001
81999000340004,819990000100002
81999000350000,819521000100001
81999000360005,819990000100001
81999000370000,499920000101010
81999000380006,499920000101010
81999002005008,499920000101010
81999002006004,499920000101010
81999002007000,499920000101010
81999002008007,499920000101010
81999005004002,499920000101010
83150000010001,499920000101010
83150000020007,499920000101010
83150000030002,499920000101010
83150000040008,499920000101010
83150000050003,499920000101010
83150002004009,499920000101010
83990100010003,499920000101010
83999000010005,499920000101010
83999000020000,499920000101010
83999000030006,499920000101010
83999000040001,499920000101010
83999000050007,499920000101010
83999000060002,499920000101010
83999000070008,499920000101010
83999000080003,499920000101010
83999000090009,839990000100001
83999002004002,499920000101010
89410100010006,894101000100001
89410200010008,499920000101010
89410200020003,894102000100001
